Position,Oral,Written,Race,Combine,target
1.0,0.5238009,0.5271467,1.0,0.53059167,1
1.0,0.51609164,0.52958375,1.0,0.53307444,1
0.0,0.5161329,0.52555233,1.0,0.53080547,1
1.0,0.5209043,0.5251731,1.0,0.5290159,1
0.0,0.51613927,0.5244683,1.0,0.53081983,1
0.0,0.51875883,0.5230848,1.0,0.5300113,1
1.0,0.5156743,0.52319276,1.0,0.5276906,1
1.0,0.51853806,0.5264559,1.0,0.5324972,1
0.0,0.51176697,0.5271098,1.0,0.5349947,0
1.0,0.51880807,0.5271178,1.0,0.5308267,0
1.0,0.5247651,0.5275186,1.0,0.5294446,0
1.0,0.51992446,0.5253434,1.0,0.5299188,0
0.0,0.52120477,0.52707493,1.0,0.5316901,0
1.0,0.5117577,0.5274962,1.0,0.5329587,0
1.0,0.51748854,0.52728516,1.0,0.53270197,0
0.0,0.51811713,0.5225449,1.0,0.5271517,0
0.0,0.51777154,0.52705765,1.0,0.525,0
0.0,0.5181502,0.52320284,1.0,0.52954,0
0.0,0.5168755,0.5249334,1.0,0.53233224,0
0.0,0.5199266,0.52848613,1.0,0.5248514,0
