Position,Oral,Written,Race,Combine,target
1.0,0.5399525,0.54220396,1.0,0.5265957,1
1.0,0.5365559,0.5396023,1.0,0.52565855,1
1.0,0.54202163,0.5426939,1.0,0.52646065,1
1.0,0.53644323,0.54187346,1.0,0.52826047,1
1.0,0.5382278,0.54147583,1.0,0.5268561,1
1.0,0.5369484,0.5418495,1.0,0.5297755,1
1.0,0.5418601,0.5430082,1.0,0.5273384,1
1.0,0.53648186,0.5391104,1.0,0.52641577,1
1.0,0.5392788,0.540817,1.0,0.5259323,0
1.0,0.53361493,0.5397122,1.0,0.52440983,0
1.0,0.54015803,0.5441393,1.0,0.53083754,0
1.0,0.5374108,0.5404819,1.0,0.52765363,0
1.0,0.5402395,0.54137367,1.0,0.5260302,0
1.0,0.53517824,0.5407497,1.0,0.52748483,0
1.0,0.541712,0.540565,1.0,0.5259268,0
1.0,0.5392798,0.5423521,1.0,0.52858853,0
1.0,0.54084,0.54412144,1.0,0.52705175,0
1.0,0.53932315,0.54136217,1.0,0.52594453,0
1.0,0.5417218,0.54348195,1.0,0.5264443,0
1.0,0.54278624,0.54254246,1.0,0.52700984,0
1.0,0.56122917,0.53485113,1.0,0.52381605,1
1.0,0.55470103,0.53493166,1.0,0.5286233,1
1.0,0.55563694,0.53585947,1.0,0.5279908,1
1.0,0.55181473,0.5320023,1.0,0.5304888,1
1.0,0.55491424,0.5293517,1.0,0.528472,1
1.0,0.5553545,0.5361686,1.0,0.52675474,1
1.0,0.558081,0.53716075,1.0,0.5241615,1
1.0,0.55816495,0.53599244,1.0,0.52617407,1
1.0,0.5548722,0.5342217,1.0,0.52741694,1
1.0,0.5527553,0.5347493,1.0,0.5312274,1
1.0,0.55608904,0.53386134,1.0,0.5275459,1
1.0,0.55414146,0.52941823,1.0,0.5293022,0
1.0,0.55691,0.5311263,1.0,0.52659774,0
1.0,0.55881166,0.541523,1.0,0.52515376,0
1.0,0.55434656,0.53242594,1.0,0.528559,0
1.0,0.55773395,0.53631026,1.0,0.52881414,0
1.0,0.5535501,0.53798366,1.0,0.53164315,0
1.0,0.5517188,0.5299302,1.0,0.5312347,0
1.0,0.5588821,0.54140455,1.0,0.52733064,0
1.0,0.5530141,0.52974856,1.0,0.5279645,0
1.0,0.55691546,0.53449416,1.0,0.5289927,0
1.0,0.5544053,0.5342913,1.0,0.5321867,0
1.0,0.55929154,0.5363483,1.0,0.52607095,0
